台灣中油,CC6212C20,加盟站,社口,社口縣社口市復興路58號,(049)2522699,120.630655,24.015509,00:00-24:00
台灣中油,CC6212C22,加盟站,北基南屯,北基南屯縣北基南屯市工業區25路25-1號,(04)23502626,120.6019555,24.160817,00:00-24:00
台灣中油,CC6212C25,加盟站,立新,立新縣立新市新仁里新仁路一段71-38號,(04)22792201,120.706444,24.111705,06:30-22:30
台灣中油,CC6212C27,加盟站,中清站,中清站縣中清站市中清路三段150號,(04)24258318,120.722355,24.134202,00:00-24:00
台灣中油,CC6212C28,加盟站,新益,新益縣新益市東平里東平路198號,(04)22781722,120.722339,24.134163,06:30-22:30
台灣中油,CC6212C29,加盟站,總興,總興縣總興市工學北路2號,(04)22625727,120.661785,24.119764,00:00-24:00
台灣中油,CC6212C33,加盟站,億富,億富縣億富市詒福里東關路六段437號,(04)25852212,120.837244,24.228338,06:00-22:00
台灣中油,CC6212C35,加盟站,寶成,寶成縣寶成市光華路282號,(04)26651985,120.564995,24.240581,00:00-24:00
台灣中油,CC6212C42,加盟站,仁友,仁友縣仁友市仁化里仁化路678號,(04)24918876,120.695425,24.096516,07:00-22:30
台灣中油,CC6212C44,加盟站,台糖忠勇,台糖忠勇縣台糖忠勇市忠勇路16-5號,(04)23853734,120.611907,24.136067,06:30-22:30
台灣中油,CC6212C45,加盟站,仁化,仁化縣仁化市仁化里仁化路686號,(04)24919529,120.694427,24.095497,06:30-22:30
台灣中油,CC6212C46,加盟站,豐洲,豐洲縣豐洲市豐洲里豐洲路535號(20:00~07:00僅提供自助加油),(04)25246933,120.702522,24.262493,00:00-24:00
台灣中油,CC6212C49,加盟站,大度山,大度山縣大度山市福聯里臺灣大道五段142號1樓,(04)23594311,120.590674,24.184435,07:00-22:30
台灣中油,CC6212C50,加盟站,木林,木林縣木林市斗苑路四段111號,(04)8953838,120.385346,23.898914,06:00-20:00
台灣中油,CC6212C51,加盟站,真工草屯,真工草屯縣真工草屯市太平路二段21號,(049)2334733,120.682703,23.96987,00:00-24:00
台灣中油,CC6212C54,加盟站,建利,建利縣建利市奉化里經國路921號,(04)26801261,120.620667,24.356187,06:00-22:00
台灣中油,CC6212C57,加盟站,北永靖,北永靖縣北永靖市五汴村中山路3段335號,(04)8239726,120.556229,23.936325,00:00-24:00
台灣中油,CC6212C58,加盟站,員村社頭,員村社頭縣員村社頭市橋頭村中山路3段72號,(04)8727677,120.582917,23.909075,00:00-24:00
台灣中油,CC6212C59,加盟站,大村,大村縣大村市過溝村中正西路278號,(04)8535872,120.550259,23.991864,06:30-21:30
台灣中油,CC6212C60,加盟站,忠溪,忠溪縣忠溪市忠覺里崙子腳路147號,(04)8824466,120.485537,23.948302,06:00-22:00
台灣中油,CC6212C64,加盟站,幼獅,幼獅縣幼獅市龍泉里中山路2段847號,(04)26820701,120.647129,24.396415,06:30-23:00
台灣中油,CC6212C65,加盟站,大峰,大峰縣大峰市西湖里大峰路415號,(04)24937297,120.687647,24.085211,00:00-24:00
台灣中油,CC6212C68,加盟站,大翔,大翔縣大翔市瓦北村員鹿路一段418號,(04)8282827,120.554116,23.953935,00:00-24:00
台灣中油,CC6212C73,加盟站,有信,有信縣有信市福南村臨海路一段39號,(04)7705081,120.421132,24.039532,07:00-21:00
台灣中油,CC6212C75,加盟站,瑞豐,瑞豐縣瑞豐市岸裡里中山路1號,(04)25253797,120.699148,24.248779,00:00-24:00
台灣中油,CC6212C80,加盟站,陞泰,陞泰縣陞泰市濁水村員集路40-36號,(049)2737711,120.709493,23.832836,00:00-24:00
台灣中油,CC6212C81,加盟站,北堤,北堤縣北堤市海濱里臨港路6段38號,(04)26260700,120.542878,24.290993,00:00-24:00
台灣中油,CC6212C82,加盟站,健行,健行縣健行市健行里中清路一段261號,(04)22068998,120.675545,24.159534,00:00-24:00
台灣中油,CC6212C86,加盟站,順天,順天縣順天市新美里經國路97號,(04)26802301,120.617394,24.342209,00:00-24:00
台灣中油,CC6212C87,加盟站,大億,大億縣大億市社皮里大豐路5段136號,(04)25325858,120.696911,24.241579,07:00-22:00
台灣中油,CC6212C94,加盟站,台糖吉峰,台糖吉峰縣台糖吉峰市吉峰里吉峰路225號,(04)23305793,120.715531,24.076711,06:30-22:30
台灣中油,CC6212D01,加盟站,彰南路,彰南路縣彰南路市東湖村彰南路335-3號,(049)2738311,120.693088,23.8641391,00:00-24:00
台灣中油,CC6212D06,加盟站,明維,明維縣明維市大峰路135號,(04)24935936,120.689235,24.076451,00:00-24:00
台灣中油,CC6212D08,加盟站,社寮,社寮縣社寮市集山路一段2100號,(049)2623050,120.717478,23.807423,06:00-21:00
台灣中油,CC6212D13,加盟站,福樂,福樂縣福樂市西勢村員鹿路二段11號,(04)7756249,120.436233,24.036308,06:30-21:30
台灣中油,CC6212D19,加盟站,勝美,勝美縣勝美市安溪村彰水路1段489號(註:每週六日23:00~7:00暫停營運),(04)7699788,120.508207,24.04643,00:00-24:00
台灣中油,CC6212D20,加盟站,竹泰,竹泰縣竹泰市山崇里南雲路10-9號,(049)2624172,120.714496,23.805131,06:00-21:00
台灣中油,CC6212D25,加盟站,長玖,長玖縣長玖市龍泉里中華路二段336號,(04)26354879,120.538486,24.202331,07:00-19:00
台灣中油,CC6212D26,加盟站,元井,元井縣元井市山腳里中華路二段506號,(04)26356224,120.540377,24.209781,06:00-22:00
台灣中油,CC6212D27,加盟站,藝術村,藝術村縣藝術村市坪林里平峰路66號,(049)2572789,120.735408,23.98341,06:00-22:00
台灣中油,CC6212D29,加盟站,南北通,南北通縣南北通市同榮里環中路1段1686號,(04)24259911,120.670491,24.201689,00:00-24:00
台灣中油,CC6212D36,加盟站,宏益,宏益縣宏益市國姓村國姓路462-12號,(049)2721020,120.852031,24.036431,06:00-22:00
台灣中油,CC6212D38,加盟站,員彰,員彰縣員彰市中庄村中山路1段68號,(04)7880112,120.552946,24.01032,00:00-24:00
台灣中油,CC6212D43,加盟站,光明路,光明路縣光明路市廣福路191號,(04)27051398,120.642548,24.198533,06:00-24:00
台灣中油,CC6212D47,加盟站,德芳,德芳縣德芳市德芳南路251號,(04)24834118,120.686939,24.102284,00:00-24:00
台灣中油,CC6212D48,加盟站,台糖鳳凰,台糖鳳凰縣台糖鳳凰市健民里鳳凰路50號,(04)24915996,120.716287,24.094846,06:30-22:30
台灣中油,CC6212D50,加盟站,南屯交流道,南屯交流道縣南屯交流道市新生里五權西路2段1260號,(04)23870798,120.622534,24.150435,00:00-24:00
台灣中油,CC6212D51,加盟站,台糖南新,台糖南新縣台糖南新市新街村彰南路357-39號,(049)2236558,120.692876,23.8719451,06:30-21:30
台灣中油,CC6212D52,加盟站,樹德,樹德縣樹德市樹德路255號,(04)23955685,120.712484,24.157674,00:00-24:00
台灣中油,CC6212D54,加盟站,安泰,安泰縣安泰市仁美里崇德十五路40號,(04)24210180,120.686515,24.194789,00:00-24:00
台灣中油,CC6212D55,加盟站,員村中清路,員村中清路縣員村中清路市中清路三段1號,(04)24263488,120.655214,24.200103,00:00-24:00
台灣中油,CC6212D56,加盟站,金牌,金牌縣金牌市瑚璉村中山路二段330號,(04)8231397,120.552539,23.924547,00:00-24:00
台灣中油,CC6212D58,加盟站,長安,長安縣長安市福雅路300號,(04)24632260,120.623156,24.192778,00:00-24:00
台灣中油,CC6212D61,加盟站,合作,合作縣合作市西勢路495號,(04)25354667,120.702333,24.237508,06:00-23:00
台灣中油,CC6212D62,加盟站,台糖七星,台糖七星縣台糖七星市三豐路三段640號,(04)25583711,120.72379,24.297898,06:30-22:30
台灣中油,CC6212D63,加盟站,大成路,大成路縣大成路市大成路1段456號,(04)8968033,120.365052,23.895216,07:00-20:00
台灣中油,CC6212D67,加盟站,百鋒,百鋒縣百鋒市彰南路一段58號。,(049)2200461,120.691111,23.8848831,00:00-22:00
台灣中油,CC6212D69,加盟站,西線,西線縣西線市沿海路2段242號,(04)7587639,120.466831,24.139504,06:30-21:30
台灣中油,CC6212D72,加盟站,華山,華山縣華山市集山路3段53號,(049)2630456,120.705559,23.7658183,06:30-22:30
台灣中油,CC6212D75,加盟站,台糖成功嶺,台糖成功嶺縣台糖成功嶺市忠勇路1號,(04)23831479,120.607519,24.127069,06:30-21:30
台灣中油,CC6212D76,加盟站,上豪,上豪縣上豪市彰新路6段416號,(04)7557317,120.508148,24.146558,07:00-21:00
台灣中油,CC6212D77,加盟站,森竹,森竹縣森竹市集山路3段438號,(049)2631616,120.696257,23.762434,00:00-24:00
台灣中油,CC6212D78,加盟站,勝太,勝太縣勝太市中山路一段218號,(04)7880006,120.549803,24.017523,06:30-22:30
台灣中油,CC6212D82,加盟站,光陽,光陽縣光陽市三豐路三段699號,(04)25583551,120.72251,24.301807,00:00-24:00
台灣中油,CC6212D85,加盟站,草港,草港縣草港市鹿草路4段227號,(04)7718342,120.456451,24.107,06:30-21:30
台灣中油,CC6212D86,加盟站,北基昆泰,北基昆泰縣北基昆泰市中蔗路2-56號,(04)26910620,120.582407,24.168185,06:30-21:30
台灣中油,CC6212D87,加盟站,鴻陞,鴻陞縣鴻陞市崇德路4段1號,(04)25358576,120.686343,24.205466,00:00-24:00
台灣中油,CC6212D89,加盟站,中興,中興縣中興市省府路439號,(049)2392929,120.67307,23.9562893,00:00-24:00
台灣中油,CC6212D91,加盟站,年豐棧,年豐棧縣年豐棧市台中市西屯區工業八路2號(國假、日公休，六1200-1800營業),(04)23591798,120.604337,24.175122,07:00-20:00
台灣中油,CC6212D94,加盟站,建興,建興縣建興市臨江路162之10號,(04)26818266,120.61542,24.412497,06:30-21:30
台灣中油,CC6212D99,加盟站,國祥,國祥縣國祥市沙田路一段158號,(04)26936989,120.574664,24.119709,00:00-24:00
